Date,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Cryptoname,FAGI,RSI,MA_50,ROC_26
2023-03-24,1813.26,1818.17,1720.00,1748.77,4912493.752,2023-03-25,8679521189.99405,4244423,2383431.683,4211262819.97184,ETHUSDT,61,55.88617512992945,1632.1754,6.600466933660063
2023-03-25,1748.77,1763.70,1712.02,1741.02,2338463.552,2023-03-26,4073640165.89135,2328183,1136142.059,1979589840.69401,ETHUSDT,64,55.22356042147318,1633.7222,6.640940830576999
2023-03-26,1741.02,1800.00,1738.29,1772.63,2889759.744,2023-03-27,5109438055.61220,2541762,1473365.710,2605395297.03452,ETHUSDT,64,57.44004794649683,1635.846,10.46350765242535
2023-03-27,1772.63,1779.79,1684.00,1714.35,4306582.468,2023-03-28,7455510896.43108,3461394,2079057.214,3599986897.38512,ETHUSDT,64,52.299676882575284,1637.5534000000002,2.997368515915064
2023-03-28,1714.34,1797.19,1700.55,1772.09,4167114.123,2023-03-29,7259377635.49757,3058865,2167891.129,3777447114.62036,ETHUSDT,59,56.457228630069956,1640.7172,7.576079500270138
2023-03-29,1772.11,1828.58,1771.66,1791.89,3725356.756,2023-03-30,6711651489.12707,2756300,1881124.519,3389610060.81713,ETHUSDT,57,57.81506313320905,1643.1448,14.216054969850735
2023-03-30,1791.89,1829.88,1760.84,1792.77,4163974.718,2023-03-31,7462948646.57345,2942201,2041834.179,3660324786.24005,ETHUSDT,60,57.877933010495504,1645.995,14.477187829251942
2023-03-31,1792.76,1848.00,1777.00,1820.81,3958210.583,2023-04-01,7182992018.54653,2809931,2034712.491,3693563971.25167,ETHUSDT,63,59.927273506134796,1651.5176000000001,16.415610654322723
2023-04-01,1820.81,1842.80,1805.50,1819.82,1675351.820,2023-04-02,3052725254.36357,1422524,835279.442,1522231190.32600,ETHUSDT,61,59.816619235552984,1657.6688000000001,16.269798168888993
2023-04-02,1819.83,1824.60,1770.00,1793.56,2192606.026,2023-04-03,3949711148.25586,1750101,1043180.289,1879510786.96302,ETHUSDT,63,56.81962285930918,1662.7869999999998,14.876800594380288
2023-04-03,1793.55,1840.00,1761.25,1809.68,4518659.820,2023-04-04,8135938230.19109,3246221,2255875.313,4063284779.94112,ETHUSDT,63,58.203998933604716,1668.6907999999999,18.13920695643092
2023-04-04,1809.68,1895.00,1800.69,1869.11,4275707.730,2023-04-05,7917928013.22222,3189265,2231992.447,4133887675.20377,ETHUSDT,62,62.92345827461436,1675.976,30.122805307639815
2023-04-05,1869.11,1945.00,1863.69,1907.48,4197070.072,2023-04-06,8002757302.09807,3188196,2146330.904,4093193790.17143,ETHUSDT,62,65.62245944406375,1683.0267999999999,33.78407759908543
2023-04-06,1907.49,1908.84,1851.60,1871.33,3037614.773,2023-04-07,5695615572.83125,2416120,1448023.679,2715334786.05008,ETHUSDT,63,61.10899349664626,1686.9533999999999,27.212225447475575
2023-04-07,1871.34,1881.94,1840.00,1862.87,2094298.392,2023-04-08,3892274987.59750,1776477,1011379.480,1879944393.94206,ETHUSDT,64,60.06776537855613,1691.4307999999999,17.958410901308202
2023-04-08,1862.88,1878.81,1846.00,1848.02,1433874.915,2023-04-09,2670491237.61519,1249077,686239.184,1278241952.68377,ETHUSDT,61,58.193395780820964,1694.5088,10.402055080948676
2023-04-09,1848.01,1873.70,1820.31,1857.84,2391096.749,2023-04-10,4411928549.86057,1897984,1185492.119,2187910852.63471,ETHUSDT,61,59.10222678746171,1697.8324,9.28920602613048
2023-04-10,1857.84,1919.12,1845.04,1908.9,3082285.120,2023-04-11,5789773602.66807,2215569,1579049.680,2966692085.42422,ETHUSDT,62,63.54039909237574,1702.4042000000002,15.704232608603425
2023-04-11,1908.91,1938.00,1880.67,1888.89,3135834.566,2023-04-12,5992414574.57517,2319270,1544377.765,2952116703.61944,ETHUSDT,68,60.757757977264156,1706.1080000000002,12.934065145645008
2023-04-12,1888.89,1933.00,1850.38,1916.86,5177985.751,2023-04-13,9820582527.13190,3524224,2638375.517,5006249274.38149,ETHUSDT,65,63.184732833992605,1711.2612,7.134433632720578
2023-04-13,1916.86,2025.00,1898.01,2011.8,5944851.519,2023-04-14,11737826015.50057,4063215,3111310.227,6143156391.23556,ETHUSDT,61,69.9730755607608,1718.657,14.403020721970746
2023-04-14,2011.80,2137.64,2009.00,2099.77,6908499.400,2023-04-15,14466877844.11420,5000626,3525254.142,7382010465.93851,ETHUSDT,68,74.63931329322624,1727.6585999999998,17.965269467805996
2023-04-15,2099.77,2113.28,2071.00,2091.2,2619968.921,2023-04-16,5490344951.01392,2390559,1297209.204,2718870870.96257,ETHUSDT,68,73.44193593995415,1737.3401999999999,20.759249527923252
2023-04-16,2091.20,2146.10,2072.40,2118.09,2905235.978,2023-04-17,6115423203.35783,2641132,1460801.343,3075580920.80018,ETHUSDT,68,74.80755147388908,1747.8302,17.662515137711512
2023-04-17,2118.09,2120.64,2055.50,2074.49,3410289.359,2023-04-18,7103102832.76539,2859924,1647145.819,3431051499.14680,ETHUSDT,69,68.6442088833079,1756.5102,19.66301532639982
2023-04-18,2074.49,2126.63,2047.64,2103.29,3542599.960,2023-04-19,7413341871.08492,2774522,1766262.151,3696879801.99428,ETHUSDT,58,70.38018555231048,1765.924,15.994308624749761
2023-04-19,2103.29,2104.61,1921.00,1932.83,5712106.365,2023-04-20,11407976091.09683,4126727,2667159.932,5326482466.18793,ETHUSDT,63,52.022059652416814,1772.4862000000003,10.525111935817742
2023-04-20,1932.83,1983.22,1905.75,1942.11,4486102.176,2023-04-21,8732216194.09306,3711473,2222261.060,4326602211.68515,ETHUSDT,52,52.74472692797185,1778.0392000000002,11.550125788330975
2023-04-21,1942.10,1956.82,1822.01,1848.0,5520829.389,2023-04-22,10453785961.75719,4357957,2641596.857,5003625098.95889,ETHUSDT,50,45.293833541648254,1782.0534000000002,4.251874333617274
2023-04-22,1848.01,1886.50,1839.26,1873.39,2233900.931,2023-04-23,4160733028.81030,2272920,1119672.613,2085214278.25238,ETHUSDT,53,47.45062648823574,1788.1440000000002,9.276985446379106
2023-04-23,1873.40,1882.11,1833.30,1861.3,2624859.049,2023-04-24,4883738761.28466,2665310,1305043.384,2428432345.35332,ETHUSDT,56,46.51031925705933,1794.049,5.034168693463653
2023-04-24,1861.30,1891.30,1806.00,1841.19,4637382.676,2023-04-25,8559463422.76587,4745194,2287738.248,4224048896.18997,ETHUSDT,53,44.91591470106779,1799.5916,2.751284956107794
2023-04-25,1841.19,1877.60,1797.98,1865.4,4166439.286,2023-04-26,7632322493.54573,3976737,2091177.016,3831528588.22671,ETHUSDT,53,47.2599138163937,1805.5962,4.051272611656827
2023-04-26,1865.40,1964.70,1782.03,1865.02,7328089.271,2023-04-27,13832491013.22545,5679035,3695812.494,6977627362.62568,ETHUSDT,56,47.225944606523285,1811.6707999999999,2.4280402677929076
2023-04-27,1865.03,1939.40,1858.55,1907.67,5486808.619,2023-04-28,10425583648.13769,4977700,2753424.414,5232410799.49907,ETHUSDT,59,51.4443866486549,1819.1878,4.8274005121385715
2023-04-28,1907.68,1923.63,1873.00,1890.13,3142216.755,2023-04-29,5966985911.23344,3231156,1555648.862,2954454701.52911,ETHUSDT,64,49.6854269811071,1828.2619999999997,5.38426369901203
2023-04-29,1890.13,1917.27,1881.10,1907.01,1593882.469,2023-04-30,3028671705.69795,1843721,801874.241,1523881447.31421,ETHUSDT,64,51.407358717029865,1837.8864,5.378298925776929
2023-04-30,1907.01,1940.00,1863.90,1868.41,2977980.167,2023-05-01,5678023570.39942,2825844,1467497.441,2799231252.08699,ETHUSDT,60,47.411540256117036,1845.8339999999998,-0.03745097934310009
2023-05-01,1868.41,1885.56,1805.28,1829.97,3740379.561,2023-05-02,6871929627.84383,3275823,1830613.967,3363413507.18168,ETHUSDT,63,43.76339422764571,1850.8482000000001,-4.063476419149873
2023-05-02,1829.97,1882.60,1821.25,1869.2,3065412.118,2023-05-03,5666257518.06199,2920972,1566367.567,2895813904.70639,ETHUSDT,55,48.148397716731466,1854.7541999999999,-0.11382278913926897
2023-05-03,1869.21,1917.29,1841.71,1904.74,4144638.549,2023-05-04,7762176084.36052,3834345,2084102.485,3904150577.56949,ETHUSDT,64,51.81407981385074,1858.8504,2.2476071867602205
2023-05-04,1904.74,1918.61,1865.72,1876.13,2639262.752,2023-05-05,4990059178.68051,2865588,1307120.209,2471883108.18078,ETHUSDT,64,48.8218693382369,1863.3768,1.5210874341186853
2023-05-05,1876.14,2004.99,1874.80,1992.56,5053850.500,2023-05-06,9793284393.60356,4405236,2645323.467,5126920613.02304,ETHUSDT,61,59.15847640485143,1869.7767999999999,7.251431770227794
2023-05-06,1992.55,2023.66,1850.00,1895.29,4880833.923,2023-05-07,9391662414.45572,4331607,2335719.163,4495936476.70929,ETHUSDT,60,50.06151629894426,1871.8984,-0.7129760595107196
2023-05-07,1895.30,1933.00,1865.32,1869.5,3198475.667,2023-05-08,6096392897.08655,3623305,1581694.343,3015322457.35376,ETHUSDT,64,47.955903568973945,1874.118,-1.0265288079242358
2023-05-08,1869.51,1883.17,1810.00,1846.54,4905366.653,2023-05-09,9079925715.77355,4414300,2425054.549,4489152431.03952,ETHUSDT,60,46.09701841600046,1875.4489999999998,-3.6684995252652746
2023-05-09,1846.54,1863.00,1830.05,1845.8,2509784.607,2023-05-10,4627725853.77786,2740860,1254792.082,2313863067.69182,ETHUSDT,51,46.035082306213134,1877.7308000000003,-8.251317228352718
2023-05-10,1845.80,1887.00,1785.74,1839.86,4903103.427,2023-05-11,9053981839.22110,4212083,2438669.534,4503877518.60249,ETHUSDT,52,45.5065345174142,1878.5252000000003,-12.378022354829342
2023-05-11,1839.86,1841.54,1768.42,1793.24,4005939.727,2023-05-12,7238023894.70517,3699503,1937174.275,3500784423.38762,ETHUSDT,52,41.48107176213572,1879.7178,-14.248278500382549
2023-05-12,1793.25,1820.00,1735.37,1806.53,4274267.712,2023-05-13,7571365343.22157,3793847,2146412.837,3803189298.92513,ETHUSDT,49,43.028245338389766,1879.5829999999999,-14.709478822901772
2023-05-13,1806.53,1816.24,1784.00,1794.44,1794108.348,2023-05-14,3228545808.33887,1928232,893679.793,1608308396.32891,ETHUSDT,48,41.941878360990756,1880.4963999999998,-13.499703541593343
2023-05-14,1794.44,1825.27,1789.41,1798.25,2065119.626,2023-05-15,3725543210.17867,1990969,1037074.513,1871085659.43365,ETHUSDT,48,42.4351246723438,1881.641,-14.502992930123757
2023-05-15,1798.26,1848.00,1783.51,1815.56,3062945.098,2023-05-16,5584428011.28594,2813445,1536012.036,2800955529.68282,ETHUSDT,50,44.73247718609922,1882.4995999999999,-6.0672692373359265
2023-05-16,1815.56,1832.93,1795.00,1823.53,2559941.664,2023-05-17,4647961186.01632,2426443,1279790.757,2323938833.42156,ETHUSDT,54,45.8049241810453,1884.6831999999997,-6.10573036542729
2023-05-17,1823.52,1837.85,1781.00,1821.65,3158227.207,2023-05-18,5716856398.18019,2852611,1586505.255,2872559989.96547,ETHUSDT,50,45.58024300680411,1885.6744,-1.4258658008657958
2023-05-18,1821.65,1831.46,1770.00,1799.69,3046459.303,2023-05-19,5507830657.71073,2673556,1501702.180,2715545013.97381,ETHUSDT,51,42.931213184616695,1885.8304,-3.9340446997154914
2023-05-19,1799.69,1830.00,1795.72,1811.38,2142895.000,2023-05-20,3879976465.72274,1972008,1083337.571,1961760925.05395,ETHUSDT,48,44.77131466780971,1886.2025999999998,-2.6819964540912182
2023-05-20,1811.38,1828.88,1805.96,1818.59,1031296.976,2023-05-21,1872602029.56196,1171963,525012.243,953468413.18907,ETHUSDT,48,45.92931959333007,1886.1581999999999,-1.2274670186129697
2023-05-21,1818.59,1828.91,1794.45,1803.89,1397629.152,2023-05-22,2530470510.36566,1365112,675392.146,1222916182.31770,ETHUSDT,52,43.90790600624011,1885.8396000000002,-3.2974161037847103
2023-05-22,1803.90,1827.99,1790.76,1816.67,2270653.543,2023-05-23,4115022438.72039,1983728,1161096.269,2104416852.50256,ETHUSDT,49,46.12777960941598,1886.3018000000002,-2.59246549634856
2023-05-23,1816.68,1874.23,1814.25,1853.36,2935200.681,2023-05-24,5428836551.95760,2374643,1524584.779,2819330935.33901,ETHUSDT,50,52.00080753730388,1887.1754,-2.8469284519859395
2023-05-24,1853.37,1853.50,1775.00,1798.84,3607753.797,2023-05-25,6525113256.73166,2854180,1719674.200,3109755475.54553,ETHUSDT,50,44.276443427055426,1885.77,-4.829826519869013
2023-05-25,1798.84,1819.93,1758.00,1804.65,2893039.670,2023-05-26,5185691223.35058,2045504,1458064.396,2614314878.95182,ETHUSDT,51,45.21046145874056,1883.7133999999999,-5.3675649314896035
2023-05-26,1804.65,1837.93,1795.99,1826.81,2175357.921,2023-05-27,3959307938.13433,1806113,1117498.096,2034201553.25013,ETHUSDT,49,48.739660999094234,1882.8229999999999,-2.226492044037451
2023-05-27,1826.81,1835.70,1810.63,1828.85,1194937.504,2023-05-28,2181720432.26159,1189923,592996.446,1082791288.39845,ETHUSDT,48,49.06492843546765,1882.1426000000001,-0.061203189123325424
2023-05-28,1828.85,1930.00,1822.31,1908.36,2905772.688,2023-05-29,5415391316.17548,2351903,1529200.675,2851174938.38755,ETHUSDT,50,59.7777085475347,1883.3494,2.095013909693979
2023-05-29,1908.36,1928.20,1872.00,1891.5,2477917.179,2023-05-30,4704184612.17120,2042709,1238706.239,2352058957.00346,ETHUSDT,52,57.03820648733316,1884.0226,-0.6951079937419286
2023-05-30,1891.51,1917.00,1880.02,1899.81,2207189.760,2023-05-31,4200115983.30630,1950161,1088473.738,2071480220.50580,ETHUSDT,51,58.05845261296782,1883.8408,1.2621726639411892
2023-05-31,1899.81,1906.57,1845.00,1872.84,2656970.771,2023-06-01,4967704528.00343,2173059,1284460.200,2401620012.60467,ETHUSDT,51,53.608827093929094,1883.5197999999998,-6.008351065965393
2023-06-01,1872.85,1889.61,1837.94,1860.59,2605797.159,2023-06-02,4857143174.47570,2178965,1288478.470,2402158194.98644,ETHUSDT,52,51.6717323913284,1882.3944000000001,-1.8308543811237354
2023-06-02,1860.59,1911.00,1846.00,1905.58,2646266.390,2023-06-03,4992858140.85456,2296378,1340916.464,2530367163.60785,ETHUSDT,50,57.714922623450946,1880.27,1.9299277881786534
2023-06-03,1905.59,1907.09,1878.50,1890.91,1280350.751,2023-06-04,2427982701.83077,1270285,624525.602,1184488750.14261,ETHUSDT,53,55.28725690917577,1876.0928,2.4028723991898424
2023-06-04,1890.90,1914.53,1883.19,1888.54,1547682.823,2023-06-05,2939610066.72539,1434481,764805.045,1452784775.80217,ETHUSDT,52,54.88559370443643,1872.0396000000003,2.315527142702352
2023-06-05,1888.54,1890.01,1775.00,1810.03,4257292.031,2023-06-06,7829891468.02886,3278110,2031022.328,3735831484.46925,ETHUSDT,53,43.58842740916078,1865.8784,-1.6213190134031898
2023-06-06,1810.03,1898.00,1796.00,1883.26,4333156.268,2023-06-07,7988336481.22652,3334936,2241039.993,4132356771.19762,ETHUSDT,44,53.253571465226734,1862.0538000000001,5.019963864290334
2023-06-07,1883.26,1897.20,1820.00,1831.31,3703943.621,2023-06-08,6871014307.48630,3143949,1815291.688,3367950615.43161,ETHUSDT,53,47.089779371063315,1856.6141999999998,1.3716904784310238
2023-06-08,1831.32,1861.41,1827.42,1844.94,1833404.039,2023-06-09,3381316556.27167,1890782,922499.105,1701570593.31107,ETHUSDT,50,48.76533230786708,1854.8564,2.8142484563429258
2023-06-09,1844.93,1854.77,1825.00,1839.61,1930535.751,2023-06-10,3552821831.16830,1864032,952406.122,1753073868.15895,ETHUSDT,50,48.123543388223766,1852.8064,2.3000139024051105
2023-06-10,1839.61,1844.80,1712.08,1750.64,5551171.332,2023-06-11,9774108050.69357,4207698,2683133.418,4722405750.17928,ETHUSDT,49,38.91657412166359,1850.8591999999999,-3.575756240498791
2023-06-11,1750.65,1778.36,1737.29,1751.8,2030813.582,2023-06-12,3559919133.52975,2005358,1013588.810,1777028014.26622,ETHUSDT,47,39.080224296541004,1848.4273999999998,-3.9335793762647184
2023-06-12,1751.80,1759.32,1717.50,1741.61,2615423.791,2023-06-13,4546659536.76596,2493537,1285318.796,2234849129.43602,ETHUSDT,47,38.11421578346481,1846.0336000000002,-4.393818790656832
2023-06-13,1741.60,1766.53,1722.53,1739.24,2978916.867,2023-06-14,5193391874.76180,2661438,1496623.638,2609581841.66132,ETHUSDT,45,37.87969076631301,1843.9946,-3.3589118125899486
2023-06-14,1739.24,1749.65,1625.50,1650.18,3962845.762,2023-06-15,6743167988.43778,3011779,1877819.531,3196728771.28422,ETHUSDT,46,30.327710562990912,1839.6902,-8.899292252315915
2023-06-15,1650.19,1680.00,1625.56,1665.64,3284979.384,2023-06-16,5417639691.08114,2694714,1634652.419,2696209524.80342,ETHUSDT,41,32.831131791096965,1835.7026,-8.410361873759332
2023-06-16,1665.64,1730.00,1644.65,1717.31,3099475.105,2023-06-17,5225967567.41919,2642700,1597160.640,2694154039.03345,ETHUSDT,47,40.52307409318422,1831.8954,-4.7996274717416325
2023-06-17,1717.31,1775.00,1713.38,1727.2,2161730.858,2023-06-18,3756474597.35009,1966345,1081036.901,1878967507.70796,ETHUSDT,47,41.89467090225845,1828.6368,-4.92494509184387
2023-06-18,1727.19,1747.50,1710.77,1719.99,1638597.358,2023-06-19,2834954534.14003,1617954,804245.787,1391764492.92036,ETHUSDT,49,41.149651184420314,1824.8963999999999,-7.196119480295242
2023-06-19,1719.99,1753.00,1689.29,1736.21,2591602.407,2023-06-20,4467229390.33761,2337219,1297281.428,2236816445.50176,ETHUSDT,47,43.5803955587647,1822.2524000000003,-3.481688199061611
2023-06-20,1736.20,1796.84,1713.57,1791.37,3466422.973,2023-06-21,6080886439.10825,3113824,1778252.848,3120673088.48950,ETHUSDT,49,50.993528272169605,1821.4804000000001,-0.7358767628072036
2023-06-21,1791.37,1901.60,1786.56,1888.31,5330798.831,2023-06-22,9829732060.96629,4491068,2676902.493,4936106697.00964,ETHUSDT,59,60.753275973545435,1821.8626000000002,3.3665241596006155
2023-06-22,1888.30,1933.70,1862.00,1871.36,3137860.418,2023-06-23,5950906236.05417,3050141,1562217.337,2963271671.93831,ETHUSDT,65,58.557348809619974,1821.195,2.3244115154331952
2023-06-23,1871.37,1938.48,1859.96,1892.2,3405962.433,2023-06-24,6453773157.88428,3157195,1694368.580,3211033496.79690,ETHUSDT,65,60.45015318431029,1821.5163999999997,-0.8468003940556214
2023-06-24,1892.20,1905.60,1863.00,1874.48,1763224.894,2023-06-25,3321937126.86462,1924133,859977.779,1620435429.27686,ETHUSDT,62,58.023472662271054,1819.1547999999998,-0.8998149616706308
2023-06-25,1874.47,1929.96,1867.84,1898.27,2781158.136,2023-06-26,5289332862.49297,2826509,1388813.932,2641581494.16430,ETHUSDT,64,60.32615935398187,1819.2144,-0.08106073765271073
2023-06-26,1898.26,1909.32,1836.00,1858.14,3400509.135,2023-06-27,6370416998.95966,3162920,1629906.774,3054086373.00139,ETHUSDT,55,54.85929878962604,1818.9872,-0.7849042096495066
2023-06-27,1858.14,1912.65,1854.14,1889.05,2829280.124,2023-06-28,5325411157.57672,2751693,1443244.701,2717068618.00114,ETHUSDT,59,58.015305015198656,1819.8374,1.5296223241014968
2023-06-28,1889.05,1889.65,1811.89,1827.26,3088158.070,2023-06-29,5721684180.26515,2614615,1448220.376,2683306950.41087,ETHUSDT,62,50.42560605460352,1819.4665999999997,-4.110034740079133
2023-06-29,1827.26,1879.98,1827.02,1851.19,2244626.491,2023-06-30,4161267238.70473,2066231,1138449.423,2110648193.27948,ETHUSDT,54,52.990541312724076,1819.6932000000002,-2.1005759131846586
2023-06-30,1851.18,1947.31,1820.00,1933.41,5961506.278,2023-07-01,11262001146.78503,4411637,3009003.519,5685871065.17313,ETHUSDT,56,60.544082446096745,1822.4966,2.375909432683455
2023-07-01,1933.42,1944.69,1908.55,1924.08,1584006.709,2023-07-02,3044484799.23761,1625797,796168.922,1530276966.44960,ETHUSDT,59,59.37813031279428,1824.8476,6.301000535902718
2023-07-02,1924.08,1964.00,1883.55,1937.69,2602287.765,2023-07-03,5000254512.61926,2103960,1291071.172,2481730922.12985,ETHUSDT,63,60.570981189860944,1827.7126,2.890201034376563
2023-07-03,1937.69,1978.00,1933.04,1955.0,2783862.146,2023-07-04,5455730800.61678,2360367,1405631.215,2754986241.00081,ETHUSDT,62,62.095526513181305,1830.8476,6.754181432963292
2023-07-04,1955.00,1967.91,1930.37,1935.72,1913551.422,2023-07-05,3733154567.49133,1669357,939300.533,1832725047.47165,ETHUSDT,64,59.343260425986685,1833.2508000000003,4.920485219031511
2023-07-05,1935.72,1942.22,1892.90,1909.88,2290593.319,2023-07-06,4386390984.97652,1992180,1116275.998,2137876511.50572,ETHUSDT,61,55.775128929819644,1834.9778,3.8198313773028096
2023-07-06,1909.88,1957.94,1844.47,1844.82,4219617.366,2023-07-07,8025247594.29251,3152119,2057982.477,3915836529.02027,ETHUSDT,56,47.95661519817366,1835.4412,5.3797468354430285
2023-07-07,1844.81,1877.51,1823.74,1870.0,2150375.881,2023-07-08,3994359583.46465,1880387,1042857.500,1937342003.66714,ETHUSDT,55,50.829477395989066,1836.8473999999999,6.747345587395824
2023-07-08,1870.00,1873.10,1841.28,1864.45,1144653.748,2023-07-09,2127599970.73217,1140915,554985.308,1031638575.51181,ETHUSDT,58,50.17207203979293,1837.9088000000002,7.0532438375985524
2023-07-09,1864.45,1878.98,1855.20,1861.81,1315813.529,2023-07-10,2455983243.42244,1242924,649584.518,1212551153.40483,ETHUSDT,55,49.84184900377672,1838.7732,7.047331018145853
2023-07-10,1861.81,1904.96,1845.09,1879.34,2457486.761,2023-07-11,4599947109.42808,1893733,1257725.227,2354609787.44919,ETHUSDT,56,52.09647977698593,1840.2821999999996,13.886969906313242
2023-07-11,1879.35,1892.32,1861.10,1877.66,1690867.909,2023-07-12,3168583574.56770,1481905,827010.251,1549910425.24150,ETHUSDT,57,51.855908260310414,1841.5019999999997,12.729041089311014
2023-07-12,1877.66,1901.86,1863.15,1870.81,2514859.274,2023-07-13,4739014879.90064,2096738,1254990.160,2365212494.01906,ETHUSDT,64,50.82532760195884,1841.8509999999997,8.938397843138397
2023-07-13,1870.82,2014.80,1861.59,2004.78,5072952.783,2023-07-14,9872664104.00889,3321989,2644445.768,5147581658.61575,ETHUSDT,57,65.33544769747897,1845.9697999999999,16.07109773043075
2023-07-14,2004.77,2031.28,1896.80,1936.74,4202754.580,2023-07-15,8269315805.54650,3071455,2059111.021,4053421710.97666,ETHUSDT,60,56.25635316485405,1848.6116,12.60181745242705
2023-07-15,1936.74,1945.89,1925.54,1930.4,1111948.993,2023-07-16,2150367734.53819,1118661,545402.380,1054795469.91407,ETHUSDT,56,55.482674377140945,1850.6834,11.184706919093893
2023-07-16,1930.40,1942.78,1912.09,1920.97,1270216.239,2023-07-17,2450221634.39045,1207129,627896.640,1211296705.60358,ETHUSDT,57,54.28678675991956,1852.5258,7.234686301545753
2023-07-17,1920.97,1935.45,1872.00,1910.37,2551243.537,2023-07-18,4862622170.96846,2036621,1254136.356,2390640011.10460,ETHUSDT,54,52.906340325331385,1852.566,1.1682403842589377
2023-07-18,1910.37,1916.62,1875.00,1896.46,1989216.045,2023-07-19,3773730051.42879,1697737,969002.119,1838454108.77460,ETHUSDT,56,51.07104435983183,1852.6652,1.3412705198358488
2023-07-19,1896.47,1925.00,1881.00,1887.55,2046151.353,2023-07-20,3896411754.63565,1922215,1012288.970,1927862728.48311,ETHUSDT,50,49.87750064809269,1852.42,-0.24574569284431302
2023-07-20,1887.55,1928.81,1875.60,1890.56,2682007.640,2023-07-21,5094834736.36539,2322459,1327609.113,2522542496.07014,ETHUSDT,56,50.300065028155544,1852.7744,0.8578379070462169
2023-07-21,1890.56,1905.97,1883.42,1890.84,1423334.683,2023-07-22,2693663745.42729,1367103,689935.958,1305889938.35254,ETHUSDT,50,50.342004752179065,1853.3793999999998,-0.39140901979170845
2023-07-22,1890.84,1896.85,1835.39,1865.6,1146954.994,2023-07-23,2154869158.92295,1075435,532186.047,1000228577.21009,ETHUSDT,52,46.53028094050035,1852.5798000000002,0.40147674556275675
2023-07-23,1865.60,1904.57,1856.68,1887.86,1545904.444,2023-07-24,2907676982.84785,1409113,793198.550,1491978313.51174,ETHUSDT,54,50.117513288424114,1852.5188,-0.06299462692888248
2023-07-24,1887.85,1890.20,1829.00,1849.04,2113287.416,2023-07-25,3919275815.32224,1897904,996408.233,1847680176.13681,ETHUSDT,55,44.50938140851379,1851.7287999999999,1.191948600637018
2023-07-25,1849.04,1868.54,1844.50,1856.91,1320722.986,2023-07-26,2451833082.62795,1328165,662243.950,1229477142.93225,ETHUSDT,50,45.83271595120871,1852.6663999999998,0.3089904331808203
2023-07-26,1856.91,1887.79,1846.90,1870.98,1946701.756,2023-07-27,3628405350.49632,1708874,1005260.859,1873907356.63653,ETHUSDT,51,48.21062270481991,1852.4208,-3.2290098840908064
2023-07-27,1870.97,1885.57,1854.00,1860.28,1593279.389,2023-07-28,2978878030.26490,1417004,779440.579,1457276599.42233,ETHUSDT,51,46.537472555543374,1853.0002000000002,-3.3158704419774625
2023-07-28,1860.29,1883.76,1855.57,1873.39,1378048.230,2023-07-29,2576729426.74340,1219487,693925.831,1297560912.84423,ETHUSDT,52,48.87846317811009,1853.5692000000001,-3.318384261672401
2023-07-29,1873.38,1886.19,1868.56,1879.85,749505.043,2023-07-30,1405661589.82189,751626,388500.308,728653364.67202,ETHUSDT,52,50.0393575661234,1854.374,-3.8439897698209764
2023-07-30,1879.86,1885.00,1845.56,1860.76,1386061.233,2023-07-31,2588400428.31909,1210044,670091.701,1251499550.35679,ETHUSDT,52,46.66683219313979,1856.5764000000001,-3.8724608931043765
2023-07-31,1860.77,1876.73,1850.08,1855.39,1421399.856,2023-08-01,2648009197.68637,1219991,700919.539,1305915442.04879,ETHUSDT,50,45.73308978255143,1858.6482,-2.8530588309213147
2023-08-01,1855.40,1875.87,1808.47,1873.05,2857111.757,2023-08-02,5253762221.92050,1998672,1427051.020,2624935205.76073,ETHUSDT,53,49.32413621437969,1861.2769999999998,1.5302305916024337
2023-08-02,1873.06,1879.27,1820.00,1839.07,2433052.599,2023-08-03,4499307943.90133,1819159,1173293.130,2169843298.13394,ETHUSDT,53,43.376338693080086,1863.2736000000002,-1.6540106951871691
2023-08-03,1839.07,1858.90,1825.00,1834.69,1708783.419,2023-08-04,3145302649.42659,1355571,845442.710,1556344906.98860,ETHUSDT,52,42.66221166155827,1866.9638,-1.5961811794362943
2023-08-04,1834.69,1851.00,1808.77,1829.4,1914149.705,2023-08-05,3512140548.40425,1496727,951612.842,1746523507.72868,ETHUSDT,54,41.76781416682575,1870.239,-1.7407791342832972
2023-08-05,1829.40,1838.62,1826.70,1835.5,649573.659,2023-08-06,1190327889.76681,634724,325352.514,596212794.12981,ETHUSDT,50,43.24538144078746,1872.6028,-2.3327338320899846
2023-08-06,1835.50,1838.60,1825.00,1829.38,804165.426,2023-08-07,1473035578.85485,704305,391074.683,716376190.21179,ETHUSDT,49,42.0914388225575,1874.6464,-2.571285536252568
2023-08-07,1829.39,1846.86,1800.00,1828.18,2235036.668,2023-08-08,4078589895.09430,1694489,1104861.941,2016417338.40522,ETHUSDT,49,41.85560147824968,1876.8102,-2.278692117318161
2023-08-08,1828.18,1878.00,1825.35,1855.36,2299167.676,2023-08-09,4246702788.46169,1782666,1189879.770,2198223583.18393,ETHUSDT,54,48.8466989741272,1879.1931999999997,-7.4531868833488
2023-08-09,1855.36,1871.28,1845.18,1854.7,1405393.116,2023-08-10,2608828366.62844,1203325,707642.124,1313665276.21180,ETHUSDT,50,48.69359429068676,1880.4598,-4.235984179600771
